id,puzzle,solution,clues,difficulty
312276,..5...3......8...626.7...8..7....6.9....2........3.74...2...57...1...8....75...3.,815264397734985216269713485173458629498627153526139748342896571951372864687541932,23,0.0
312889,.8..142.5..6...4..23.....19.....7.8..4..56....2......41....26..4..8.5..2.........,789314265516729438234568719391247586847956321625183974178492653463875192952631847,25,0.0
313416,5........2.37..9..9..3.5....1...6.........71.....895.6...26....1.7....32.......4.,541698273283741965976325481812576394659432718734189526498263157167954832325817649,23,0.0
317588,9..6...5.2...........14.62......6...76142...94.....5...5..8.1.7..73....6.9.......,914632758236578914578149623325896471761425389489713562652984137847351296193267845,25,0.0
317624,..9....321............89.7...16.5....5.1..9...78...........24865..7..2.......6...,849517632137264859265389174921675348354128967678493521713952486586741293492836715,23,0.0
317794,......3.4..5.....224..519..1....74.....9..13..98....7.9...265...3..9..67..6......,819672354365489712247351986153867429672945138498213675981726543534198267726534891,27,0.0
319119,......4.3.9..6.....16..82.....7....5..5..23.19.2..4.......5.6.....3.9.1...4......,258971463493265178716438259641783925875692341932514786129857634567349812384126597,23,0.0
320025,....8.....5..4...2.3.2...81.43..1...1....95..............9.28...6.5....39.....74.,219683457658147392437295681743851269186729534592436178374962815861574923925318746,23,0.0
320054,67.53.....4..9....2..67.1.4...2.19......5..2.1.4......3......9.7.5.......8..6...3,671534289843192756259678134537241968968357421124986375316425897795813642482769513,25,0.0
320477,.5...74.....8.3.9...4...23....47......7.1..8...25....35.....1..42.68.......1.4...,953267418216843597874951236395478621647312985182596743538729164421685379769134852,25,0.0
321124,...9.........826.3...71.52.81....2...94..716.5..........2...9...87.6.......2...5.,125936847749582613368714529813649275294357168576821394652473981987165432431298756,25,0.0
322104,....6.2....7.....9.63.87.5...6..39........4...8.42...1....38....4.9....7.....2...,154369278827514639963287154416873925572691483389425761691738542248956317735142896,23,0.0
324620,.....7...985.....71.7...26.3....695...2.45..8..93...........39....892..6.........,263417589985263147147589263378126954612945738459378612826754391531892476794631825,25,0.0
328147,..7..1........713...5....2.9...6.4.5....1....2....8.6.4725.........8....86.4.....,397621854624857139185394726918263475746915382253748961472539618539186247861472593,23,0.0
328197,1..4...82......1......6..5.....8..7.8.6.4...3.2.7.5.9......7.....1.5..4....62....,165479382942538167387261459519386274876942513423715698634197825291853746758624931,23,0.0
329739,..5.23.6.......9.58.9......9..8..542.4.6....9.............4...726.......1...9.8..,415923768623784915879165234936871542741652389582439671398246157267518493154397826,23,0.0
333221,.62..34....9.1.76.....47....9.....31...7.2...23.....5..........6.....8..1...9..4.,762953418459218763381647529897564231516732984234189657948325176623471895175896342,23,0.0
335208,.67..43..4..31.8..5.........719..........7...8.9..146......964.........2..48....3,167284359492315876538796124671948235345627981829531467253179648986453712714862593,25,0.0
337915,.9....6473...869.......4.............74.....2..5..21......9..16..8......1..7...28,892315647347286951516974283231847569674159832985632174423598716768421395159763428,23,0.0
339223,65.4.......8..52...14...7......91.3.......1.4.......8...931.......9.4.5..4.8..3.1,652473819798165243314289765486791532925638174173542986569317428831924657247856391,25,0.0
339937,8.12..94..........3..47.....79.....5....56..2.8..3..7.......38.....4....29....5..,851263947947518263326479158679821435413756892582934671765192384138645729294387516,23,0.0
341149,38.........1..3.....9..75...1......4......7.6.67.81.....4.7.....7..268.....4....3,386245197751893462249617538513762984892534716467981325634178259975326841128459673,23,0.0
341217,5.768..4..8.7.......4....2.2.1...4..7....3.......6....6..5...3.....3.2.1..5..198.,527689143183724695964315827231957468796843512458162379612598734879436251345271986,25,0.0
341879,..3...98..6.29.3.42....7...8...6.........1....9..7..4...78.......4..325.........6,753146982168295374249387165815462739476931528392578641627859413984613257531724896,23,0.0
342041,9.....8.1.154............5....2...8...3...147...9.13...8...5...7.9.....6...147.3.,934752861815463792672819453157234689293586147468971325381695274749328516526147938,25,0.0
343397,.841...972..3.....7....8.....2..31....9.....83...9..5..3..517...........5..632...,684125397295374816713968425862543179459217638371896254938451762126789543547632981,25,0.0
344086,.3.28...18..3..6.......573..5..6..9.2.4......6....4.1......8.....2.....77.14...5.,536287941817349625429615738153762894294831576678594213345978162962153487781426359,25,0.0
345894,........1....74..38......9......5..2..7...5..19.8..3......4...8..6...1...395..7.4,563289471912674853874153296348795612627431589195862347751346928486927135239518764,23,0.0
346055,..8.......6.23.......8..276.....5....53.8.71...43.1.....14...9....7...2.4.6...5..,248567139167239845395814276712945368953682714684371952571428693839756421426193587,25,0.0
346990,.........2.8..1..97..6.92......3..58..5.17.3..1....4.295.....84....7.....4.3.....,591243867268751349734689215476932158825417936319865472953126784182574693647398521,25,0.0
348021,.....56.7.........7...4185.....97...81.....2........98.6......2..49.6...15.3.2..4,491285637586739241732641859325897416819564723647123598963458172274916385158372964,25,0.0
350582,...........9.....33.68........5..1.7.3.91...4....6..3..6.498....5.3..2.....15.4.8,825731946749625813316849752694583127532917684187264539261498375458376291973152468,25,0.0
350722,52...83.......3......59.1.6..4...9.1...68.....7......4..6.1.....93.57....874.....,521768349769143258348592176834275961912684735675931824256319487493857612187426593,25,0.0
350935,..7..5...28..1..4.4...2...7.....1...16....79.7.....8..35.9.......4.7...5...2.89..,917435286285617349436829517528791463163584792749362851352946178894173625671258934,25,0.0
351206,.8.....6....17.4.3.9..43........2...8.2..9.7...37....69...2.....6........4....8.5,384295761526178493791643582679432158812569374453781926935824617168357249247916835,23,0.0
351886,.....6.5..4.....63.5..241..926........72...165......7...3......7....3..1.846.....,372186459841975263659324187926731548437258916518469372263517894795843621184692735,25,0.0
353288,.3.81........9351.2......4..4....7....7..6...5.....3.6..87.....4..5...6.......18.,935814672764293518281657943846935721397126854512478396128769435473581269659342187,23,0.0
353953,.....6...63...71.8..8.1....7..2.3.......4.36.......95....5..48...5.7.6......64.1.,971826534632457198548319276756293841819745362324681957167532489495178623283964715,25,0.0
356423,.......23..1.......6..745......5.431.1.....8.28...3.95.....7..97.2.48.....9......,478561923521389764963274518697852431315496287284713695856127349732948156149635872,25,0.0
356940,9........1..7463.....9...4..8...5.....6...9.3....2...87...6..1...3..4.72.12..8...,934251786128746395657983241289435167546817923371629458795362814863194572412578639,25,0.0
358421,8.1.....5...6..1.....37.9..3..5...4...7...6.9..819..73...78..5.6.....7.......2...,871249365934658127526371984319567248457823619268194573193786452682435791745912836,25,0.0
359533,46.....2...3.5.4......2..............37..89.1.....4.6.65....1......39..2..91..5..,465891327283657419971423856146975238537268941892314765658742193714539682329186574,23,0.0
359729,.6.....1....4.....7..59..2....12....6.....45..578...32...213....4..7....32.....6.,269387514815462379734591628493125786682739451157846932976213845541678293328954167,25,0.0
359815,.4...67..56...2..1..7..3..8...8....3............3...5..769...2.1...5.3....3.2.18.,342186795568792431917543268294875613635219847781364952876931524129458376453627189,25,0.0
360592,54........19..8.7....5....6..4.....585...6.1..6.7.5.9.98...7....3..........421...,546173829319268574728594136194832765857946312263715498982357641431689257675421983,25,0.0
361811,.....4..8..6..8271...........53......1..7.....2..5.3.....4.1..75......3.8...2.94.,132764598456938271798215463685342719314879625927156384263491857549687132871523946,23,0.0
362428,.....9.5....6.....4568...1...12...8......1..7....4...3..3.652....2....34....8....,387129456129654378456873912741236589238591647695748123873465291562917834914382765,23,0.0
363692,8.3...9....95.....4.7.3...6...4...8...57...399.......43..85.......1.3..7....9.2..,813276945629514378457938126731469582245781639968325714376852491592143867184697253,25,0.0
365377,.3.6.7....91.3.8....2...........2.....5.81...1.......7.7....2...58..9...9...53..4,834627951791534862562198473347962518625781349189345627473816295258479136916253784,23,0.0
365707,8..9...1....4.25...2.58.....61..3..5...8.......9...2.6......4...56......79..4..51,845937612913462587627581934261793845574826193389154276138275469456319728792648351,25,0.0
366958,.8......561...4.2..4.8..97.5..9.3.........7...6..8..1..9.5.6........7.4....1.....,782319465619754328345862971521973684834621759967485213298546137153297846476138592,23,0.0
367046,....5....4.......18.143...5.15...7.9.....5.....3..21.......9....9.8.35.416......8,376951842459278631821436975215364789687195423943782156538649217792813564164527398,25,0.0
367716,.....3...3.....17..8.946..2.6.....281...9.5....2..5.9...3.51..........8...6......,625713849394528176781946352569134728178692534432875691843251967217369485956487213,23,0.0
368060,.....8..1.9..3...6......83......63..71...45....4..1.9846....1..127........97.....,376928451891435276245167839952876314718394562634251798463589127127643985589712643,25,0.0
368537,4.........1..6...9.23.5..1.8....1.....6.....8....3..459.8..26...42.9..5....3..7..,489127563715463289623859417854971326136245978297638145978512634342796851561384792,25,0.0
370372,3.........6..8..1......9.2.5.36....4......1.7.97.3.......4..........2.69.14...27.,372156948469283715851749326523671894648925137197834652236497581785312469914568273,23,0.0
371001,.....3.78291.........9..5..4..7.1.2..73.4.......6....4.....7...18...2.97...8..3..,645123978291578463738964512456731829873249156912685734369417285184352697527896341,25,0.0
371513,7..5....9..2....3..4.1...5.3..8.......9.7.8......4.2......3.985.67...........2..4,781523469592764138643189752326891547459276813178345296214637985967458321835912674,23,0.0
372769,8.254.9..1...237...4....2.....395...2.1..6...........9..5.....6.....2...6....1.34,832547961159623748746189253478395612291476385563218479985734126314862597627951834,25,0.0
374120,......638923.8..7..5........35......18..5.3..7.......9.....7.6...4..29......63..2,471925638923681475658374291235149786189756324746238519512497863364812957897563142,25,0.0
375053,.........286.47......381..2....1...7......9538.5..26...6..347....4....1.....5....,413625879286947135957381462649513287172468953835792641561234798324879516798156324,25,0.0
377484,....4....1..9..5...96..7......7.......28.3.74.39.....6.13..6......1...2884.2.....,328645719174928563596317842481762935652893174739451286213586497965174328847239651,25,0.0
377553,...4.283...8......1....3.52...859..7.9..3.....8.6..4..6.5...9....42.8.........6..,759412836238576149146983752462859317591734268387621495625347981914268573873195624,25,0.0
378316,2..7...6...4..8.53..13.......7.1...9....3.6.4...52..7......2....15.......6.4.....,293751468674298153581346792827614539159837624346529871738162945415973286962485317,23,0.0
378431,....29.36...8...2......34........9.1..5....7....54......74.....152..6..76.31....9,584729136936814725271653498428367951365291874719548263897435612152986347643172589,25,0.0
378728,4.8.......5.17..89..7...12....9124....6..52..........7..38.....9............4.5..,418296735352174689697583124735912468846735291129468357573821946964357812281649573,23,0.0
379127,1..2....7....56.4...3..9.6..58..7....2..4....9...85.........28..9..6..........7.4,164238957279156348583479162458327619326941875917685423741593286892764531635812794,23,0.0
379431,..7...64..2...8.....19...53.......16.1.34.......2.......9..24......8....8...96.3.,937125648425638791681974253243857916716349825598261374369512487172483569854796132,23,0.0
382146,....1....3..46.9.22.4...35..758......4....5..........99...4.8....8...4.......2.3.,596213748387465912214798356175839264849621573632574189963147825728356491451982637,23,0.0
382573,.8....1....6.7........69....1...79.55......6...4..5.834213......7.9....8..3.4....,987423156346571829152869374218637945539284761764195283421358697675912438893746512,25,0.0
383136,..3..4...6...178...49........1....4.97..25......8..67.....6.5...9.....81...5.....,183254967652917834749386152861793245974625318235841679427168593596432781318579426,23,0.0
385747,52....8....9.8..4.7.........5.........4.36......4...9..9..5.72....26...867....1..,521349867369781542748625319156972483984536271237418695893154726415267938672893154,23,0.0
385886,35.....124.18.9..7.........2..4....8..6.........6.2..3..43..1...6..8...9..9......,358764912421859367697123584213475698746938251985612743874396125162587439539241876,23,0.0
386520,......6...9...32..6...5......5..1.92.....68..1.89...4.5..4..7.....1.8..42........,357294681894613275612857439465781392923546817178932546581469723736128954249375168,23,0.0
386740,.6..3.9.1.7.....3..2.1.7..5..3.7.8..9..6.......5...49...681.7.....7.5.....8......,564238971871956234329147685243579816917684523685321497436812759192765348758493162,25,0.0
386822,..98....4..7....8..5.9...7.........324.36...98..4...5.....17.32......5....2......,169875324327146985458923671691752843245368719873491256986517432714239568532684197,23,0.0
389953,.....2.78.43.....1..6..7..........97..9...1......96..2.5.23......7....868..7...13,915342678743685921286917435364521897529873164178496352651238749437159286892764513,25,0.0
390787,..14...7....68....6..19.8...1....5....6..43..8.4.76...3.....2....7....6.....3....,981453672573682491642197835719328546256914387834576129398761254127845963465239718,23,0.0
391356,31......25....96.......4.1...6.9..3..7.5.......2..........6.9......2..51..83.....,319876542524139678687254319856492137971583264432617895245761983763928451198345726,21,0.0
392528,26.784..5.9..1.6.4..8........7..91.2.........6.132...........47.......5...9.58...,263784915795213684148695723487569132932841576651327498516932847824176359379458261,25,0.0
392737,....359...........4..1.8....7..1653.......1...6..7.2..6.7.93..1..25.....19.2.....,816735942725649318439128765278916534943852176561374289657493821382561497194287653,25,0.0
393398,4..71....1.8....9.5....2..6..2.8.17.8....3....7...5...6.....4....4...5.....62....,496718253128536794537942816362489175845173629971265348619857432284391567753624981,23,0.0
393588,3.82...1..9.51.......9.3..2...74......4....96.85............45..3.1.9.......8.92.,368274519297518634541963872923746185714825396685391247879632451432159768156487923,25,0.0
393678,..........5.4...2....8526..8.....9....3..8.1..2......5..2..18....92....66.8.971..,286713549157469328394852671875124963963578214421936785532641897719285436648397152,25,0.0
394229,3.............7.2......94.357.1..2....9.....66...4..87.9.61...4...3......21......,347261895958437621216859473574186239189723546632945187893612754465378912721594368,23,0.0
394234,.......2....6....3..5.4.69......6..157..9..84.3....7.....36....6..5..1..7194.....,364917825297685413185243697842736951576192384931854762458361279623579148719428536,25,0.0
394428,49....3....25...6.....6...1..1........36.257....7.5...7..2.......9..3.....8..9.1.,496821357132597468857364291571948632983612574264735189715286943649173825328459716,23,0.0
395260,.......3..289.17..4..5........7....5..4...1...123.5.7..3..6.48.8......1...1....2.,157486932628931754493572861386719245574628193912345678235167489869254317741893526,25,0.0
395621,....918..1..5..6..9..8..4.7..6....9...7..3564...1.2..8...3.....5.........7...43..,762491853148537629953826417386745291217983564495162738824359176531678942679214385,25,0.0
396465,352...9..6...9.3.....2..8..5...6..1.1...724.9..............7.....634...5.4..1..7.,352786941687491352491253867523964718168572439974138526835627194716349285249815673,25,0.0
397022,4..9......1....7..9.24.1........783.......4.137......25...4.1.6....1.9..24...3...,437956218615832794982471365124567839856329471379184652593748126768215943241693587,25,0.0
397136,..6.7...49..3....55........2....3.18...4.6..9............7..5....8..49376...8....,836175294917342865542698173264953718781426359395817642429731586158264937673589421,23,0.0
401089,..3..42......3.5..7.2..94......8..75..6.5......93...6.....7...429....6.....1.....,513764289964238517782519436321486975876951342459327168135672894297843651648195723,23,0.0
401114,...4..8...23.6......1....96...9.1...3......5...4.36.1.......24..8.72........89...,675493821923168574841572396267951483318247659594836712739615248186724935452389167,23,0.0
401195,5..14.6...9.......6.7.59..18..6.23...2.......7.1.........2.3.47.5...49..........3,582147639194326758637859421849612375325978164761435892918263547253784916476591283,25,0.0
402680,4..3.......297.81......172..3...5...8..2...5..41...6.........35....6..8.7.....4.6,417328569652974813983651724236715948879246351541839672168497235394562187725183496,25,0.0
402752,....4.....3.8.1.9.......62....2.9.1.16..8..3.9..4..7..5...2..8...39......49..6...,791642358632851497485397621357269814164785239928413765576124983213978546849536172,25,0.0
402869,3...2.79.1.5.....2....9.64.6.1.......7...4.....867.91.....42.8.5............8.5..,364128795195467832827395641641259378973814256258673914736542189582931467419786523,25,0.0
403717,...3....5134....7..7....6...81.63.4......7..22....1..8.9........2..8......64.....,869374125134625879572918634981263547653847912247591368498132756325786491716459283,23,0.0
404343,..6.....47....49.25......7..63..2.........1....1..57.9..4..1..62......5...98.....,196287534738564912542319678963172485475698123821435769354721896287946351619853247,23,0.0
405499,.47..3.9....9..8.6.8.......5....673..3...4....628..9.....5...14.....7.........5..,247683195153942876986751423514296738839174652762835941378569214625417389491328567,23,0.0
405643,7...8....9.......2.2.16..5..6....1......5..2...9.2..83..4.1...5.9....7...78..62..,756289341941375862823164957562843179387951426419627583234718695695432718178596234,25,0.0
406079,6....92......1..4..31.7...81.6....93..2.........6.7..4....34.....5.....92.7......,684359217729816345531472968176245893492183756853697124918534672365721489247968531,23,0.0
407534,..365.8..9.7.....1......6...7..1.....8...29..49...82.3.....3.......8.....2176...8,213657894967834521854291637372916485185342976496578213648123759739485162521769348,25,0.0
409365,....86..97....95..4..5...31.7.......2.3.6..........4.2.9......736..28.....5..48..,512386749736419528489572631971245386243867195658931472894653217367128954125794863,25,0.0
409592,6..1..98..3.....6..2.8.3...4..3......5....2......9.746.8..16...9.....62.1....4...,674152983831479562529863417496327158758641239312598746285916374943785621167234895,25,0.0
410485,.......7..1..23.9.2...78.....9..753.3.......2.2...59..6.35.2.......8........4..83,938154276715623894264978351149267538357891462826435917683512749471389625592746183,25,0.0
410548,5...9.....7.........2...94.386.......5..2.7.6.......318..7.35...2..16..9......81.,548697123971234658632185947386471295154329786297568431819743562425816379763952814,25,0.0
412006,94....15.1...2.8........4...293......8......373.29...84...5..1...5..7.6..7.......,942836157167524839853179426629348571584761293731295648498653712215987364376412985,25,0.0
412553,3........2..68.4...87..5.29..3..61.51....7....9............1......95...3.7.2...86,369472851215689437487135629723896145154327968896514372538761294642958713971243586,25,0.0
413261,.......46.1.76.....5.8.29....1..4....249..8.....5...9...52..76....1....8..7.3....,872319546419765382356842971591684237624973815738521694145298763963157428287436159,25,0.0
415552,7...........9.4..66.3..1.85.2....9....7...2..51.6...........1..........7.5...9.2.,741586392285934716693721485328157964467893251519642873872465139936218547154379628,21,0.0
415761,..1............3..6..3.8.......3...815.2.4..6.......2...5.7.24.49...5.1...8...6..,931746582584912367672358194726139458159284736843567921365871249497625813218493675,23,0.0
416208,4............673..9..3..5..3.9.......7....1..1....84.6...68..3.8..7..9.1.3..4...2,413895627582467319967312584349176258678254193125938476294681735856723941731549862,25,0.0
416643,.4...97...5......6....34..9...86.1..8.......23...4......1...2.5268..5......19...3,643519728159728436782634519527863194814957362396241857931486275268375941475192683,25,0.0
417330,..58.137.3..2...6..6....8.9.5..1......6...7....13..5.8.4..57.3......3...........5,495861372387295164162734859754918623836542791921376548248157936519623487673489215,25,0.0
417414,..2.............87.85.1..3.8..3.59..9.............7.13.36.42.9......1....5.7.3..2,392478651641539287785216439817365924923184576564927813136842795279651348458793162,25,0.0
417508,..5.1.....1.9.6.53..3.7...6............5..172791....8...8.....1..9..38..6.....4..,965312748817946253243875916526781394384569172791234685438697521159423867672158439,25,0.0
417802,.257......8.......7....35......82...1....6.4.....5.9....3.1...6....6.2.3.17...8..,325741689981625437764893521479382165152976348836154972243518796598467213617239854,23,0.0
420196,....52...9.....4.3.6..7....3...4.2..8...2.5.......6.1............76...84.35..8.7.,148352796972861453563974821351749268896123547724586319489217635217635984635498172,23,0.0
421613,.6.8.9...34..6.2..2....1..9...4..5......8.6.7.....7.4...3....7..2..9..........83.,761829354349765281285341769978416523134582697652937148413258976827693415596174832,23,0.0
421791,..3.1....72...3.4....5....2..8..5.6.......9...9.7..4516..4.1.....9.....6.7.32....,953214678721683549864579312318945267547162983296738451682491735439857126175326894,25,0.0
421870,...3..9.5.7..48.....326..4.2....5..4..16..8......8.75.72.....................36..,462371985179548236853269147287915364541637892396482751725896413638124579914753628,23,0.0
422178,..4.5..3.........87.86.21...9..36.....5....2.........3........7..7.482..5.....64.,614857932259413768738692154892536471345179826176284593421965387967348215583721649,23,0.0
422482,..1...6479.........37.4..2........5..68..31.......64.845..1.......834.7.....5....,281395647945267381637148529324981756568473192719526438452719863196834275873652914,25,0.0
423148,........3.63....7...8.4.1......9.6...54.8.....9.35.4..671..9........1..8...5.27..,917625843463918275528743196382194657754286319196357482671839524235471968849562731,25,0.0
423812,468...7..3..9..............6..5.3..........1.72..813..1.2....3.....275...3...5.68,468132759371958624295746183614593872583274916729681345152869437846327591937415268,25,0.0
426657,............965.2.3....8..1...1...9.....9.6.48.....75...6...8.....2...4.245..1...,657312489481965327392478561764153298523897614819624753136549872978236145245781936,23,0.0
426702,4.7.962......4..8.9......71.9..3......5....9..7.92.........21.6.1.3.........6..43,487196235521743689963285471198534762245617398376928514839472156614359827752861943,25,0.0
426993,..32.....157..8.......938........2874..8...6....9..4..9.24...5..8.5....3......7..,893215674157648392246793815369154287471832569528976431932487156784561923615329748,25,0.0
428009,5...36..2........6......78.9...6..1.8.3......1..47..28..9........23...75..519....,548736192397218456261945783924863517873521649156479328489657231612384975735192864,25,0.0
429075,...7..1....42.3...3....4.....9.....687..4..3..3.5.789..5..3.6...9...6........85..,982765143764213958315894762529381476871649235436527891157932684298456317643178529,25,0.0
429209,......3.......9...96.1.8.....3...87..5.6.1..4....7.6...3.......8..2.5...19.7...5.,528467391371529486964138527613954872752681934489372615235816749847295163196743258,23,0.0
430781,8.......6..3.46.7.......2.8.2...8..7.9.3.....315.........7.....6...2..59....59...,871932546253846971964175238426598317798314625315267894539781462687423159142659783,23,0.0
430892,..43.78....7.8...5....9.....75..81..4.1.56..........3..9....31.......42......9...,954327861327681945186594273275438196431956782869172534692845317518763429743219658,23,0.0
433532,...1....55...97.2.973.......9...4....8.91....2..83.1......8.3.26......5...9....7.,842163795516497823973258461391724586485916237267835149754689312628371954139542678,25,0.0
433664,.4....1.8.3.....7..8.6.1....52...3....851...2..94..75....2.6.4.......6....7.....3,946375128231948576785621439152769384478513962369482751513296847824137695697854213,25,0.0
433873,.....1...546..7....2..6..3..1.....9....35...49.....38..6.24.5..1.....9.........2.,398421756546937812721865439613784295287359164954612387869243571132576948475198623,23,0.0
438463,.9.5...........82.82...3...3.5...7.....9..3...198........324657.....7..3.........,197582436534769821826413579365241798248976315719835264981324657452697183673158942,23,0.0
438846,8.....6.......27.4..6.1......1....3.....37489...6.4....7.3..8..1...2...5......2..,817943652539862714426715398741289536652137489398654127275396841163428975984571263,23,0.0
438892,...62.......7.5.........2..6.5.....3.......1..3.51672.7.69.......8...13......4.6.,541628379382795641967143258615472893274389516839516724756931482498267135123854967,23,0.0
439584,........77.2...8.35..6...2.84...6....9...7614.....5...48....1.......2.4..5.14....,968321457712594863534678921841936275395287614627415398486759132173862549259143786,25,0.0
440851,.53..8.7....73.69.8......5...79...86...1..7...9.37.....15.......6.......4......12,953628174241735698876491253137952486524186739698374521315249867762813945489567312,25,0.0
442061,...2..57...7.658...6..49.....9..2...8..6..4.92......83..4...3.7..5......3....1...,493218576127365894568749132749832651831657429256194783984526317615973248372481965,25,0.0
442149,.6....47.8.7.2......2....1......98.........9...8..12..6.1..4.374..96........5....,965318472817425369342796518124679853536842791798531246651284937483967125279153684,23,0.0
442748,..2.7..8.....2...71.6...9..2..98.4....5..4...8.1..759..6..4.........1..6.......53,352179684489526137176438925237985461695214378841367592568743219923851746714692853,25,0.0
443073,....9..6...5.1.3..43..5...1...4.....8.29...1..43.....85..2.86...29..6.7..........,187392564295614387436857291951483726872965413643721958514278639329146875768539142,25,0.0
444180,........4....73..9..9.5.2....5.3.6....71........94...79..5...6..43.97.8.67.......,751269834264873519839451276425738691397126458186945327912584763543697182678312945,25,0.0
445272,.....9.....5...6.2...6.795..879.6.3.13..8....6.....4..7.......6.13...5..8...1....,268459173975831642341627958587946231134582769629173485752394816413268597896715324,25,0.0
445864,8....95...5.17......1...8.3........7....6.9......8..3.5........97...6..142..3..6.,867329514354178692291654873685913427132467985749285136516792348973846251428531769,23,0.0
446596,..9.2148.......61..3...4...7.5.8..6.......735..6.....98...........41.5....3..7.9.,679521483524938617138764952795382164281649735346175829857296341962413578413857296,25,0.0
447170,..7..........9..5623....8..8...7.6..9.541...71.....9............1.5.7....68....7.,657148293481392756239765841843279615925416387176853924794621538312587469568934172,23,0.0
449191,9...38.1........64..2....3..518....33.4.....1...5.....73.1......19..5....4...9..8,965438712183257964472961835651894273394726581827513496738142659219685347546379128,25,0.0
449849,.........1...87...3.2....79.8.....17...8..6.5..56...4....2.65.424.1.5....5.......,578962431194387256362451879689524317431879625725613948817236594246195783953748162,25,0.0
450516,..4.9..2.5..2..8......4...367...9..........892..43.6..7.6..3.....1....728...2....,164398725537216894982745163673589241415672389298431657726953418351864972849127536,25,0.0
451060,....682..3....4....9....7.4...6..1.3.7.2...8..51.3....4..7..8........6......21...,547968231362174598198352764924685173673219485851437926435796812219843657786521349,23,0.0
451086,8.2.1..5.....679.......98..6.....5....16..23..23....1.4...5..6.38.........69.....,892413657534867921167529843648132579751694238923785416419358762385276194276941385,25,0.0
451302,.2...58..853......6...9...726..7...4...18.2.31.......9...6..9...........5.731....,729435816853761492641298537265973184974186253138542769382657941416829375597314628,25,0.0
452292,...6..18...6321.5.....8......2..7..46.8.4....3..1.69.......54..23.....6...5......,529674183486321759173589246952837614618942375347156928891265437234798561765413892,25,0.0
452823,.7....1...5......9..6.3..2......6...9.7..8..5.4..196.3....5.........7.8.81....3..,379284156452761839186935724531476298967328415248519673724853961693147582815692347,23,0.0
454817,.8....76....87..5...61.9....3.9...........5...2....31..6...7.4.9...45..834....1..,182453769493876251756129483537961824814732596629584317268317945971245638345698172,25,0.0
456059,6.3....48...7.......2...3..5...34.9.4.8...5......9.2.....27......5.1...7...9.8...,673152948149783652852469371521834796498627513736591284314275869985316427267948135,23,0.0
456699,5....98.6..4..8.....816...3..3......6..24...5...615.3.....7.9.....9...6......41..,521439876364758291798162543453897612619243785287615439142376958875921364936584127,25,0.0
456795,.261...4..5....69..1..3...88.3..2..6.....4....6....3....14........6...82......7..,726189543358247691419536278893712456572364819164895327231478965947653182685921734,23,0.0
456961,...4.98..3.......7..4..7....6..1..7....76.23...1...........2.6..15...4..7.23.....,127439856386521947954687312263814579498765231571293684839142765615978423742356198,23,0.0
458182,...61.9..5719..2..6..2......5..8.......7....4..8.4..25..6.....13..8......9...74..,824615937571938246639274158457182369263759814918346725786423591345891672192567483,25,0.0
458471,....5..4.....82..6.....49.....6.1..49.....1..8......2...58...3..6....5..7.21...9.,381956247549782316627314985273691854954278163816543729495827631168439572732165498,23,0.0
459224,.5.14....32.....1...65...3.....7.........9.2.4...8......4...36..6....5.8.82...1..,859143276327968415146527839295371684638459721471286953714895362963712548582634197,23,0.0
460392,....4.8.2..9.8..1.7.....6..3....49.11.8.5....5..........69..........74.6......7.5,651349872239786514784512639362874951198653247547291368476925183825137496913468725,23,0.0
460570,..9.8.32...46..9..5...74....5.34.18.7.6..8.................9...........63..5..7..,679185324184623975523974861952346187716258439438791652267819543895437216341562798,23,0.0
461373,..2...5.8...6.....9.5.3..2.769.....58.3..5..75.....3...............29.61.487.....,632974518481652739975138624769381245823465197514297386196543872357829461248716953,25,0.0
461413,...3.956.1........54......7....7...44..561.8.8......5..3..2.6.5..8.....3..17.....,287349561196257438543186927365872194479561382812493756734928615958614273621735849,25,0.0
461647,...5....6..7.9.........2175.2.3..6.17...29..35...6.....91.3.42...2..8............,284571936157693284369482175928357641746129853513864792691735428432918567875246319,25,0.0
461785,....56...4....3.9...69..1....1.4.2......62........5..31.7...3........4.59...2..8.,319456872478213596526978134691347258735862941284195763157684329862739415943521687,23,0.0
461857,...7.6.894........9.2..8..3..71...3..39.2.54..........8.4.........2..7.1.....1...,351746289478932615962518473247165938139827546685493127814679352593284761726351894,23,0.0
461862,1...2.7......83..6...6.......1......2..4.........7..93.6...4...57...1......2..3.4,136925748427183956985647231751369482293418567648572193362794815574831629819256374,21,0.0
462057,..7.531..42....3.7.........9.8......2....791..1.6....8...9.47.3.7..........8.2.4.,897453126426198357351726489948231675263587914715649238582914763174365892639872541,25,0.0
465532,.1..7..25...5.1.......827..62...9.1.89..2.........7.....3...64..8.65.29..........,318976425276541839549382761627839514894125376135467982953218647781654293462793158,25,0.0
466094,1.8..9.7...9.1..5..........69.3..8.....17.3.........2...7....35...8..6..56......4,138549276729613458456782913691325847245178369873496521987264135314857692562931784,23,0.0
467075,1.274...98.92...7.5.....68.6.4........1.2..96.5....8.....37.........1......5..4..,162748359839256174547139682694815723781423596253967841918374265425681937376592418,25,0.0
467136,..6.1....8..4...173.926..8...8......2......3..9.6..4...7...294......17.5.3.......,746518392825439617319267584468173259257984136193625478671852943982341765534796821,25,0.0
467570,...9...5.5.4.....3.7....69....6....13....2.....8..4.65..24.3...9....62...6.......,621938457594267183873541692749685321356712849218394765182453976935876214467129538,23,0.0
